State,Year,Pop_Est,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Median AQI,Yes,No,Pollution_Index,Access_Index,Adjusted_Pollution,Env_Health_Burden,Health_Access_Category
Georgia,2009,9620846.0,6171.0,3094.0,66.0,9.0,1.0,0.0,1362.0,81.2,18.8,0.0010705491917353,0.8411666666666666,0.00027709381579415365,0.064,Moderate Access
Georgia,2010,9712209.0,5433.0,3862.0,118.0,16.0,1.0,0.0,1482.0,83.7,16.3,0.0018027571580063,0.8411666666666666,0.00046661364439729757,0.064,Moderate Access
Georgia,2010,9712209.0,5433.0,3862.0,118.0,16.0,1.0,0.0,1482.0,81.3,18.7,0.0018027571580063,0.8411666666666666,0.00046661364439729757,0.064,Moderate Access
Georgia,2011,9803630.0,5339.0,3764.0,249.0,14.0,0.0,0.0,1495.0,,,0.0014947683109118,0.8411666666666666,0.00038689586447433776,0.064,Moderate Access
Georgia,2012,9903580.0,6277.0,2999.0,103.0,19.0,1.0,0.0,1375.0,,,0.0021278859453133,0.8411666666666666,0.0005507678121785927,0.064,Moderate Access
Georgia,2013,9975592.0,7307.0,2176.0,27.0,1.0,0.0,0.0,1229.0,,,0.0001051414152034,0.8411666666666666,2.7214102968480046e-05,0.064,Moderate Access
Georgia,2014,10071204.0,6735.0,2610.0,43.0,1.0,0.0,0.0,1310.0,,,0.0001065076152944,0.8411666666666666,2.756772109203388e-05,0.064,Moderate Access
Georgia,2015,10183353.0,7380.0,2006.0,31.0,4.0,1.0,0.0,1209.0,,,0.0005306728932286,0.8411666666666666,0.0001373558338640027,0.064,Moderate Access
Georgia,2016,10308442.0,7181.0,1841.0,92.0,15.0,0.0,0.0,1231.0,,,0.0016431153466973,0.8411666666666666,0.00042529302223681805,0.064,Moderate Access
Georgia,2017,10417031.0,6927.0,1569.0,16.0,2.0,0.0,1.0,1154.0,,,0.0003523194362889,0.8411666666666666,9.1192014092777e-05,0.064,Moderate Access
Georgia,2018,10519389.0,6841.0,1412.0,22.0,0.0,0.0,0.0,1009.0,,,0.0,0.8411666666666666,0.0,0.064,Moderate Access
Georgia,2019,10628020.0,6526.0,1939.0,42.0,3.0,0.0,0.0,1119.0,,,0.0003525264394829,0.8411666666666666,9.124559341949065e-05,0.064,Moderate Access
Georgia,2020,10729828.0,7406.0,1031.0,15.0,0.0,0.0,0.0,960.0,,,0.0,0.8411666666666666,0.0,0.064,Moderate Access
Georgia,2021,10788029.0,6989.0,1645.0,37.0,1.0,0.0,0.0,1056.0,,,0.0001153136531365,0.8411666666666666,2.98470172201641e-05,0.064,Moderate Access
Georgia,2022,10912876.0,5157.0,1072.0,21.0,2.0,0.0,0.0,1049.0,,,0.0003198976327575,0.8411666666666666,8.28001706120663e-05,0.064,Moderate Access
Georgia,2023,,,,,,,,63.037,,,0.0,0.8411666666666666,0.0,0.064,Moderate Access
Georgia,2024,,,,,,,,66.066,,,2.799,0.8411666666666666,0.7244745000000004,0.498,Moderate Access
Georgia,2025,,,,,,,,67.223,,,0.0,0.8411666666666666,0.0,0.064,Moderate Access
Hawaii,1980,967710.0,366.0,0.0,0.0,0.0,0.0,0.0,18.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1981,978195.0,324.0,37.0,0.0,0.0,0.0,0.0,30.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1982,993780.0,320.0,44.0,1.0,0.0,0.0,0.0,30.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1983,1012717.0,338.0,27.0,0.0,0.0,0.0,0.0,31.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1984,1027922.0,336.0,28.0,0.0,1.0,0.0,0.0,30.0,,,0.0027397260273972,0.9217142857142857,0.0004884540117416724,0.032,High Access
Hawaii,1985,1039698.0,358.0,20.0,0.0,0.0,0.0,0.0,43.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1986,1051762.0,413.0,4.0,0.0,0.0,0.0,0.0,43.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1987,1067917.0,744.0,2.0,0.0,0.0,0.0,0.0,98.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1988,1079827.0,718.0,6.0,0.0,0.0,0.0,0.0,78.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1989,1094588.0,774.0,3.0,0.0,0.0,0.0,0.0,80.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1990,1113491.0,694.0,4.0,0.0,0.0,0.0,0.0,71.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1991,1136754.0,960.0,13.0,0.0,0.0,0.0,0.0,72.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1992,1158613.0,1097.0,13.0,1.0,0.0,0.0,0.0,87.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1993,1172838.0,1115.0,8.0,0.0,0.0,0.0,0.0,97.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1994,1187536.0,1091.0,6.0,0.0,0.0,0.0,0.0,103.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1995,1196854.0,794.0,3.0,0.0,0.0,0.0,0.0,95.0,94.3,5.7,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1995,1196854.0,794.0,3.0,0.0,0.0,0.0,0.0,95.0,93.2,6.8,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1996,1203755.0,664.0,2.0,0.0,0.0,0.0,0.0,51.0,91.9,8.1,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1996,1203755.0,664.0,2.0,0.0,0.0,0.0,0.0,51.0,90.5,9.5,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1997,1211640.0,773.0,5.0,0.0,0.0,0.0,0.0,58.0,92.6,7.4,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1997,1211640.0,773.0,5.0,0.0,0.0,0.0,0.0,58.0,93.6,6.4,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1998,1215233.0,725.0,32.0,0.0,0.0,0.0,0.0,67.0,94.1,5.9,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1998,1215233.0,725.0,32.0,0.0,0.0,0.0,0.0,67.0,93.0,7.0,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,1999,1210300.0,740.0,29.0,0.0,2.0,0.0,0.0,61.0,90.9,9.1,0.0025940337224383,0.9217142857142857,0.0004624791550861429,0.032,High Access
Hawaii,1999,1210300.0,740.0,29.0,0.0,2.0,0.0,0.0,61.0,89.7,10.3,0.0025940337224383,0.9217142857142857,0.0004624791550861429,0.032,High Access
Hawaii,2000,1213519.0,1062.0,23.0,0.0,2.0,0.0,0.0,77.0,91.7,8.3,0.0018399264029438,0.9217142857142857,0.00032803259298198054,0.032,High Access
Hawaii,2000,1213519.0,1062.0,23.0,0.0,2.0,0.0,0.0,77.0,93.0,7.0,0.0018399264029438,0.9217142857142857,0.00032803259298198054,0.032,High Access
Hawaii,2001,1225948.0,1037.0,33.0,0.0,2.0,0.0,0.0,64.0,92.7,7.3,0.001865671641791,0.9217142857142857,0.0003326226012793099,0.032,High Access
Hawaii,2002,1239613.0,1069.0,11.0,1.0,1.0,0.0,0.0,76.0,91.3,8.7,0.0009242144177449,0.9217142857142857,0.00016477422762080512,0.031,High Access
Hawaii,2003,1251154.0,1093.0,29.0,1.0,1.0,0.0,0.0,82.0,90.2,9.8,0.0008896797153024,0.9217142857142857,0.0001586171835281994,0.031,High Access
Hawaii,2003,1251154.0,1093.0,29.0,1.0,1.0,0.0,0.0,82.0,91.8,8.2,0.0008896797153024,0.9217142857142857,0.0001586171835281994,0.031,High Access
Hawaii,2004,1273569.0,843.0,9.0,0.0,2.0,0.0,0.0,60.0,,,0.0023419203747072,0.9217142857142857,0.00041753094680494103,0.032,High Access
Hawaii,2005,1292729.0,1010.0,29.0,3.0,1.0,0.0,0.0,62.0,90.7,9.3,0.0009587727708533,0.9217142857142857,0.00017093548828927416,0.031,High Access
Hawaii,2005,1292729.0,1010.0,29.0,3.0,1.0,0.0,0.0,62.0,92.2,7.8,0.0009587727708533,0.9217142857142857,0.00017093548828927416,0.031,High Access
Hawaii,2006,1309731.0,1142.0,23.0,1.0,0.0,0.0,0.0,57.0,90.0,10.0,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2006,1309731.0,1142.0,23.0,1.0,0.0,0.0,0.0,57.0,91.7,8.3,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2007,1315675.0,780.0,39.0,0.0,1.0,0.0,0.0,47.0,94.0,6.0,0.0012195121951219,0.9217142857142857,0.00021742160278744743,0.031,High Access
Hawaii,2007,1315675.0,780.0,39.0,0.0,1.0,0.0,0.0,47.0,92.8,7.2,0.0012195121951219,0.9217142857142857,0.00021742160278744743,0.031,High Access
Hawaii,2008,1332213.0,727.0,266.0,24.0,7.0,0.0,0.0,112.0,93.7,6.3,0.0068359375,0.9217142857142857,0.0012187500000000006,0.032,High Access
Hawaii,2008,1332213.0,727.0,266.0,24.0,7.0,0.0,0.0,112.0,92.4,7.6,0.0068359375,0.9217142857142857,0.0012187500000000006,0.032,High Access
Hawaii,2009,1346717.0,758.0,305.0,20.0,5.0,0.0,0.0,108.0,92.7,7.3,0.0045955882352941,0.9217142857142857,0.0008193277310924342,0.032,High Access
Hawaii,2009,1346717.0,758.0,305.0,20.0,5.0,0.0,0.0,108.0,91.1,8.9,0.0045955882352941,0.9217142857142857,0.0008193277310924342,0.032,High Access
Hawaii,2010,1364004.0,665.0,392.0,13.0,3.0,0.0,0.0,121.0,91.8,8.2,0.0027958993476234,0.9217142857142857,0.0004984689122620007,0.032,High Access
Hawaii,2010,1364004.0,665.0,392.0,13.0,3.0,0.0,0.0,121.0,93.2,6.8,0.0027958993476234,0.9217142857142857,0.0004984689122620007,0.032,High Access
Hawaii,2011,1379562.0,1004.0,319.0,1.0,0.0,0.0,0.0,129.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2012,1395199.0,1072.0,372.0,0.0,2.0,0.0,0.0,145.0,,,0.0013831258644536,0.9217142857142857,0.0002465915826911563,0.031,High Access
Hawaii,2013,1408822.0,1120.0,337.0,0.0,0.0,0.0,0.0,129.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2014,1415335.0,1175.0,220.0,3.0,1.0,0.0,0.0,121.0,,,0.0007147962830593,0.9217142857142857,0.00012743796589400098,0.031,High Access
Hawaii,2015,1422999.0,1106.0,351.0,0.0,0.0,0.0,0.0,131.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2016,1428885.0,1079.0,371.0,6.0,0.0,0.0,0.0,127.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2017,1425763.0,1232.0,221.0,0.0,0.0,0.0,0.0,115.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2018,1423102.0,1274.0,158.0,12.0,2.0,0.0,0.0,110.0,,,0.0013831258644536,0.9217142857142857,0.0002465915826911563,0.031,High Access
Hawaii,2019,1415615.0,1432.0,19.0,3.0,1.0,0.0,0.0,71.0,,,0.0006872852233676,0.9217142857142857,0.00012253313696610933,0.031,High Access
Hawaii,2020,1451043.0,1434.0,12.0,0.0,0.0,0.0,0.0,69.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2021,1447154.0,1448.0,9.0,0.0,0.0,0.0,0.0,73.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2022,1440196.0,657.0,4.0,1.0,0.0,0.0,0.0,83.0,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2023,,,,,,,,39.911,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2024,,,,,,,,41.039,,,0.0,0.9217142857142857,0.0,0.031,High Access
Hawaii,2025,,,,,,,,38.816,,,0.0,0.9217142857142857,0.0,0.031,High Access
Idaho,1980,947983.0,139.0,204.0,22.0,1.0,0.0,0.0,57.0,,,0.0027322404371584,0.8142999999999999,0.0007806010928961554,0.075,Moderate Access
Idaho,1981,962204.0,117.0,162.0,16.0,0.0,0.0,0.0,55.0,,,0.0,0.8142999999999999,0.0,0.074,Moderate Access
Idaho,1982,973719.0,166.0,185.0,11.0,2.0,0.0,0.0,53.0,,,0.0054945054945054,0.8142999999999999,0.0015697802197801938,0.075,Moderate Access
Idaho,1983,981866.0,114.0,120.0,6.0,1.0,2.0,0.0,51.0,,,0.0123456790123456,0.8142999999999999,0.0035271604938271403,0.076,Moderate Access
Idaho,1984,990841.0,261.0,97.0,6.0,0.0,0.0,0.0,39.0,,,0.0,0.8142999999999999,0.0,0.074,Moderate Access
Idaho,1985,994052.0,256.0,97.0,3.0,0.0,0.0,0.0,40.0,,,0.0,0.8142999999999999,0.0,0.074,Moderate Access
Idaho,1986,990222.0,494.0,226.0,9.0,1.0,1.0,0.0,272.0,,,0.0027359781121751,0.8142999999999999,0.0007816689466484265,0.075,Moderate Access
Idaho,1987,984997.0,562.0,209.0,7.0,1.0,0.0,0.0,294.0,,,0.0012836970474967,0.8142999999999999,0.00036675224646980743,0.075,Moderate Access
Idaho,1988,985661.0,729.0,248.0,11.0,1.0,0.0,0.0,306.0,,,0.0010111223458038,0.8142999999999999,0.00028887765419614587,0.074,Moderate Access
Idaho,1989,994422.0,1065.0,275.0,4.0,1.0,0.0,2.0,304.0,,,0.0022271714922048,0.8142999999999999,0.0006363028953229118,0.075,Moderate Access
Idaho,1990,1012384.0,939.0,225.0,4.0,1.0,0.0,0.0,352.0,,,0.0008554319931565,0.8142999999999999,0.0002443969204448122,0.074,Moderate Access
Idaho,1991,1041316.0,867.0,271.0,4.0,1.0,0.0,2.0,399.0,,,0.0026200873362445,0.8142999999999999,0.0007485589519650541,0.075,Moderate Access
Idaho,1992,1071685.0,1039.0,259.0,2.0,1.0,0.0,2.0,389.0,,,0.0023023791250959,0.8142999999999999,0.000657789716039899,0.075,Moderate Access
Idaho,1993,1108768.0,1258.0,234.0,1.0,0.0,0.0,0.0,384.0,,,0.0,0.8142999999999999,0.0,0.074,Moderate Access
Idaho,1994,1145140.0,1399.0,273.0,2.0,0.0,0.0,0.0,381.0,,,0.0,0.8142999999999999,0.0,0.074,Moderate Access
Idaho,1995,1177322.0,2320.0,176.0,0.0,0.0,0.0,0.0,392.0,85.7,14.3,0.0,0.8142999999999999,0.0,0.074,Moderate Access
Idaho,1995,1177322.0,2320.0,176.0,0.0,0.0,0.0,0.0,392.0,83.1,16.9,0.0,0.8142999999999999,0.0,0.074,Moderate Access
Idaho,1996,1203083.0,2266.0,252.0,20.0,4.0,1.0,1.0,452.0,81.8,18.2,0.0023584905660377,0.8142999999999999,0.0006738207547169713,0.075,Moderate Access
Idaho,1996,1203083.0,2266.0,252.0,20.0,4.0,1.0,1.0,452.0,85.0,15.0,0.0023584905660377,0.8142999999999999,0.0006738207547169713,0.075,Moderate Access
Idaho,1997,1228520.0,2438.0,290.0,25.0,5.0,1.0,0.0,448.0,83.4,16.6,0.0021747009786154,0.8142999999999999,0.0006213120695904202,0.075,Moderate Access
Idaho,1997,1228520.0,2438.0,290.0,25.0,5.0,1.0,0.0,448.0,79.9,20.1,0.0021747009786154,0.8142999999999999,0.0006213120695904202,0.075,Moderate Access
Idaho,1998,1252330.0,2356.0,263.0,12.0,2.0,2.0,0.0,432.0,81.7,18.3,0.0015180265654648,0.8142999999999999,0.0004337001897532936,0.075,Moderate Access
Idaho,1998,1252330.0,2356.0,263.0,12.0,2.0,2.0,0.0,432.0,84.8,15.2,0.0015180265654648,0.8142999999999999,0.0004337001897532936,0.075,Moderate Access
Idaho,1999,1275674.0,3162.0,492.0,73.0,58.0,3.0,1.0,504.0,83.3,16.7,0.0163631565056743,0.8142999999999999,0.00467495381367115,0.077,Moderate Access
Idaho,1999,1275674.0,3162.0,492.0,73.0,58.0,3.0,1.0,504.0,80.0,20.0,0.0163631565056743,0.8142999999999999,0.00467495381367115,0.077,Moderate Access
Idaho,2000,1299430.0,3070.0,584.0,66.0,29.0,3.0,0.0,499.0,82.9,17.1,0.0085287846481876,0.8142999999999999,0.002436673773987199,0.076,Moderate Access
Idaho,2000,1299430.0,3070.0,584.0,66.0,29.0,3.0,0.0,499.0,79.6,20.4,0.0085287846481876,0.8142999999999999,0.002436673773987199,0.076,Moderate Access
Idaho,2001,1319962.0,3311.0,653.0,47.0,7.0,0.0,0.0,525.0,85.2,14.8,0.0017421602787456,0.8142999999999999,0.0004977351916376182,0.075,Moderate Access
Idaho,2002,1340372.0,3344.0,816.0,47.0,4.0,0.0,0.0,692.0,83.0,17.0,0.000949893137022,0.8142999999999999,0.0002713844692471856,0.074,Moderate Access
Idaho,2003,1363380.0,3669.0,591.0,19.0,1.0,0.0,0.0,571.0,83.5,16.5,0.000233644859813,0.8142999999999999,6.675233644857413e-05,0.074,Moderate Access
Idaho,2003,1363380.0,3669.0,591.0,19.0,1.0,0.0,0.0,571.0,80.6,19.4,0.000233644859813,0.8142999999999999,6.675233644857413e-05,0.074,Moderate Access
Idaho,2004,1391802.0,4548.0,858.0,38.0,3.0,0.0,0.0,698.0,81.5,18.5,0.0005507618872774,0.8142999999999999,0.00015735267119515326,0.074,Moderate Access
Idaho,2004,1391802.0,4548.0,858.0,38.0,3.0,0.0,0.0,698.0,84.2,15.8,0.0005507618872774,0.8142999999999999,0.00015735267119515326,0.074,Moderate Access
Idaho,2005,1428241.0,5237.0,1045.0,60.0,17.0,0.0,0.0,599.0,77.7,22.3,0.0026733763170309,0.8142999999999999,0.0007637836137757287,0.075,Moderate Access
Idaho,2005,1428241.0,5237.0,1045.0,60.0,17.0,0.0,0.0,599.0,81.1,18.9,0.0026733763170309,0.8142999999999999,0.0007637836137757287,0.075,Moderate Access
Idaho,2006,1468669.0,4464.0,911.0,71.0,9.0,0.0,0.0,574.0,77.8,22.2,0.0016498625114573,0.8142999999999999,0.00047136571952335085,0.075,Moderate Access
Idaho,2006,1468669.0,4464.0,911.0,71.0,9.0,0.0,0.0,574.0,81.2,18.8,0.0016498625114573,0.8142999999999999,0.00047136571952335085,0.075,Moderate Access
Idaho,2007,1505105.0,4392.0,959.0,60.0,11.0,1.0,0.0,497.0,81.1,18.9,0.0022127973446431,0.8142999999999999,0.000632196201364534,0.075,Moderate Access
Idaho,2007,1505105.0,4392.0,959.0,60.0,11.0,1.0,0.0,497.0,77.7,22.3,0.0022127973446431,0.8142999999999999,0.000632196201364534,0.075,Moderate Access
Idaho,2008,1534320.0,4557.0,689.0,27.0,4.0,0.0,0.0,493.0,78.3,21.7,0.0007580064430547,0.8142999999999999,0.00021656244078072792,0.074,Moderate Access
Idaho,2008,1534320.0,4557.0,689.0,27.0,4.0,0.0,0.0,493.0,81.5,18.5,0.0007580064430547,0.8142999999999999,0.00021656244078072792,0.074,Moderate Access
Idaho,2009,1554439.0,4745.0,699.0,41.0,1.0,0.0,0.0,450.0,81.3,18.7,0.0001822821728034,0.8142999999999999,5.2078016769931416e-05,0.074,Moderate Access
Idaho,2009,1554439.0,4745.0,699.0,41.0,1.0,0.0,0.0,450.0,78.0,22.0,0.0001822821728034,0.8142999999999999,5.2078016769931416e-05,0.074,Moderate Access
Idaho,2010,1570819.0,3883.0,702.0,46.0,3.0,0.0,0.0,479.0,77.1,22.9,0.0006473888649115,0.8142999999999999,0.00018495899870521565,0.074,Moderate Access
Idaho,2010,1570819.0,3883.0,702.0,46.0,3.0,0.0,0.0,479.0,80.9,19.1,0.0006473888649115,0.8142999999999999,0.00018495899870521565,0.074,Moderate Access
Idaho,2011,1584272.0,4405.0,594.0,40.0,6.0,0.0,0.0,407.0,,,0.0011892963330029,0.8142999999999999,0.00033978196233892875,0.074,Moderate Access
Idaho,2012,1595910.0,3941.0,737.0,50.0,45.0,13.0,0.0,344.0,,,0.0121186794818219,0.8142999999999999,0.003462306727956519,0.076,Moderate Access
Idaho,2013,1612053.0,2893.0,621.0,68.0,20.0,0.0,0.0,332.0,,,0.005552470849528,0.8142999999999999,0.0015863409217101506,0.075,Moderate Access
Idaho,2014,1632248.0,2770.0,491.0,44.0,4.0,0.0,0.0,266.0,,,0.0012088244182532,0.8142999999999999,0.00034536113629493945,0.074,Moderate Access
Idaho,2015,1652495.0,4619.0,823.0,112.0,47.0,6.0,1.0,495.0,,,0.0096291012838801,0.8142999999999999,0.002751034236804546,0.076,Moderate Access
Idaho,2016,1684036.0,5506.0,868.0,67.0,6.0,0.0,0.0,491.0,,,0.0009306654257794,0.8142999999999999,0.00026589111214517474,0.074,Moderate Access
Idaho,2017,1719745.0,5168.0,1255.0,173.0,63.0,23.0,1.0,568.0,,,0.0130181056411791,0.8142999999999999,0.003719272781684871,0.077,Moderate Access
Idaho,2018,1752074.0,5546.0,1188.0,96.0,18.0,2.0,0.0,540.0,,,0.002919708029197,0.8142999999999999,0.0008341605839415834,0.075,Moderate Access
Idaho,2019,1789060.0,6066.0,820.0,22.0,3.0,0.0,0.0,487.0,,,0.0004340905802344,0.8142999999999999,0.00012401967877296815,0.074,Moderate Access
Idaho,2020,1849202.0,5670.0,1017.0,73.0,68.0,13.0,5.0,518.0,,,0.0125620800467426,0.8142999999999999,0.0035889862693543628,0.076,Moderate Access
Idaho,2021,1904314.0,5140.0,1277.0,147.0,55.0,0.0,0.0,560.0,,,0.0083094122979302,0.8142999999999999,0.0023739990935186597,0.076,Moderate Access
Idaho,2022,1939033.0,3141.0,415.0,8.0,8.0,2.0,0.0,428.0,,,0.0027979854504756,0.8142999999999999,0.0007993844432008794,0.075,Moderate Access
Idaho,2023,,,,,,,,67.231,,,4.41,0.8142999999999999,1.2599370000000008,0.83,Moderate Access
Idaho,2024,,,,,,,,66.705,,,10.91,0.8142999999999999,3.116987000000002,1.944,Moderate Access
Idaho,2025,,,,,,,,57.015,,,1.011,0.8142999999999999,0.2888427000000002,0.248,Moderate Access
Illinois,1980,11434702.0,4565.0,1113.0,359.0,94.0,25.0,0.0,713.0,,,0.0193307342430149,0.8594,0.004650974658869386,0.059,Moderate Access
Illinois,1981,11443461.0,5036.0,1101.0,188.0,36.0,9.0,0.0,759.0,,,0.0070643642072213,0.8594,0.0016996860282574452,0.057,Moderate Access
Illinois,1982,11423413.0,5647.0,1172.0,165.0,33.0,4.0,0.0,730.0,,,0.0052699045719982,0.8594,0.0012679390400227673,0.057,Moderate Access
Illinois,1983,11408817.0,5368.0,1232.0,437.0,125.0,30.0,0.0,759.0,,,0.021551724137931,0.8594,0.0051853448275862,0.059,Moderate Access
Illinois,1984,11412128.0,5165.0,1233.0,340.0,65.0,14.0,0.0,714.0,,,0.0115886753703975,0.8594,0.002788235294117639,0.058,Moderate Access
Illinois,1985,11399803.0,5505.0,1319.0,243.0,41.0,10.0,0.0,723.0,,,0.0071649339702163,0.8594,0.001723883113234042,0.057,Moderate Access
Illinois,1986,11387256.0,5129.0,1261.0,229.0,39.0,6.0,0.0,746.0,,,0.0067527010804321,0.8594,0.0016246998799519636,0.057,Moderate Access
Illinois,1987,11391176.0,4646.0,1312.0,340.0,60.0,16.0,0.0,702.0,,,0.0119234389708189,0.8594,0.0028687794163790277,0.058,Moderate Access
Illinois,1988,11390186.0,4466.0,1384.0,576.0,217.0,48.0,0.0,876.0,,,0.0396054401434763,0.8594,0.009529068898520399,0.062,Moderate Access
Illinois,1989,11409782.0,5206.0,1557.0,321.0,54.0,4.0,0.0,904.0,,,0.008120974516942,0.8594,0.0019539064687762453,0.057,Moderate Access
Illinois,1990,11453316.0,5928.0,1086.0,196.0,30.0,3.0,0.0,860.0,,,0.0045561231533894,0.8594,0.0010962032307054897,0.057,Moderate Access
Illinois,1991,11568964.0,5782.0,1126.0,298.0,78.0,10.0,0.0,857.0,,,0.0120647107211406,0.8594,0.0029027693995064287,0.058,Moderate Access
Illinois,1992,11694184.0,5918.0,972.0,185.0,25.0,5.0,0.0,838.0,,,0.004222378606615,0.8594,0.0010159042927515693,0.057,Moderate Access
Illinois,1993,11809579.0,5838.0,758.0,101.0,11.0,2.0,0.0,715.0,,,0.0019374068554396,0.8594,0.00046614008941876783,0.057,Moderate Access
Illinois,1994,11912585.0,5655.0,1185.0,242.0,48.0,4.0,0.0,811.0,,,0.0072890384076254,0.8594,0.0017537426408746714,0.057,Moderate Access
Illinois,1995,12008437.0,5837.0,1165.0,307.0,104.0,10.0,0.0,794.0,88.8,11.2,0.015357672100229,0.8594,0.003695055907315098,0.058,Moderate Access
Illinois,1995,12008437.0,5837.0,1165.0,307.0,104.0,10.0,0.0,794.0,86.6,13.4,0.015357672100229,0.8594,0.003695055907315098,0.058,Moderate Access
Illinois,1996,12101997.0,6159.0,989.0,211.0,46.0,6.0,0.0,776.0,85.9,14.1,0.007016596950479,0.8594,0.0016881932262852476,0.057,Moderate Access
Illinois,1996,12101997.0,6159.0,989.0,211.0,46.0,6.0,0.0,776.0,88.2,11.8,0.007016596950479,0.8594,0.0016881932262852476,0.057,Moderate Access
Illinois,1997,12185715.0,6438.0,1117.0,181.0,27.0,4.0,0.0,834.0,86.5,13.5,0.0039912450109437,0.8594,0.0009602935496330543,0.057,Moderate Access
Illinois,1997,12185715.0,6438.0,1117.0,181.0,27.0,4.0,0.0,834.0,88.7,11.3,0.0039912450109437,0.8594,0.0009602935496330543,0.057,Moderate Access
Illinois,1998,12271847.0,5979.0,1383.0,273.0,42.0,1.0,0.0,844.0,87.0,13.0,0.0056004167752018,0.8594,0.0013474602761135532,0.057,Moderate Access
Illinois,1998,12271847.0,5979.0,1383.0,273.0,42.0,1.0,0.0,844.0,89.1,10.9,0.0056004167752018,0.8594,0.0013474602761135532,0.057,Moderate Access
Illinois,1999,12359020.0,5701.0,1493.0,339.0,84.0,3.0,0.0,864.0,86.4,13.6,0.0114173228346456,0.8594,0.002747007874015732,0.058,Moderate Access
Illinois,1999,12359020.0,5701.0,1493.0,339.0,84.0,3.0,0.0,864.0,88.2,11.8,0.0114173228346456,0.8594,0.002747007874015732,0.058,Moderate Access
Illinois,2000,12434161.0,5528.0,1948.0,209.0,17.0,1.0,0.0,940.0,89.1,10.9,0.0023367519148383,0.8594,0.000562222510710095,0.057,Moderate Access
Illinois,2000,12434161.0,5528.0,1948.0,209.0,17.0,1.0,0.0,940.0,87.2,12.8,0.0023367519148383,0.8594,0.000562222510710095,0.057,Moderate Access
Illinois,2001,12488445.0,5576.0,2135.0,305.0,33.0,0.0,0.0,986.0,90.1,9.9,0.0040998881848676,0.8594,0.0009864330972791447,0.057,Moderate Access
Illinois,2002,12525556.0,5543.0,2015.0,419.0,113.0,10.0,0.0,979.0,85.9,14.1,0.0151851851851851,0.8594,0.0036535555555555358,0.058,Moderate Access
Illinois,2003,12556006.0,6012.0,1866.0,262.0,17.0,2.0,0.0,941.0,82.9,17.1,0.0023287167545042,0.8594,0.0005602892511337107,0.057,Moderate Access
Illinois,2003,12556006.0,6012.0,1866.0,262.0,17.0,2.0,0.0,941.0,84.9,15.1,0.0023287167545042,0.8594,0.0005602892511337107,0.057,Moderate Access
Illinois,2004,12589773.0,6550.0,1522.0,90.0,3.0,0.0,0.0,902.0,83.4,16.6,0.0003674219228413,0.8594,8.840171463561679e-05,0.056,Moderate Access
Illinois,2004,12589773.0,6550.0,1522.0,90.0,3.0,0.0,0.0,902.0,85.7,14.3,0.0003674219228413,0.8594,8.840171463561679e-05,0.056,Moderate Access
Illinois,2005,12609903.0,5606.0,2142.0,363.0,48.0,3.0,0.0,997.0,85.5,14.5,0.0062484685126194,0.8594,0.001503381524136228,0.057,Moderate Access
